user_id,batch,question_i,answeronly,withexplanation,withexplanationquality,ground_truth,setting,source_tag,dataset_group,version_tag,quality_type,quality_format,presentation_label,answeronly_is_accept,answeronly_is_reject,answeronly_is_unsure,withexplanation_is_accept,withexplanation_is_reject,withexplanation_is_unsure,withexplanationquality_is_accept,withexplanationquality_is_reject,withexplanationquality_is_unsure
65028df3dcbf9224299692c4,001_3users,5,2,1,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,True,False,False
65028df3dcbf9224299692c4,001_3users,6,2,0,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,False,True,False
65028df3dcbf9224299692c4,001_3users,7,2,0,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,False,True,False
65028df3dcbf9224299692c4,001_3users,8,2,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
65028df3dcbf9224299692c4,001_3users,9,2,1,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
663bae5f46106508ead1cc5d,001_3users,0,0,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
663bae5f46106508ead1cc5d,001_3users,1,1,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,True,False,False,True,False
663bae5f46106508ead1cc5d,001_3users,2,1,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,True,False,False,True,False,False
663bae5f46106508ead1cc5d,001_3users,3,1,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,True,False,False,True,False,False
663bae5f46106508ead1cc5d,001_3users,4,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
663bae5f46106508ead1cc5d,001_3users,5,0,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,True,False,False,True,False
663bae5f46106508ead1cc5d,001_3users,6,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
663bae5f46106508ead1cc5d,001_3users,7,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
663bae5f46106508ead1cc5d,001_3users,8,0,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
663bae5f46106508ead1cc5d,001_3users,9,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
6111bfb55f65580a22c1608c,002_3users,0,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
6111bfb55f65580a22c1608c,002_3users,1,2,2,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,False,True,False
6111bfb55f65580a22c1608c,002_3users,2,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
6111bfb55f65580a22c1608c,002_3users,3,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
6111bfb55f65580a22c1608c,002_3users,4,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
6111bfb55f65580a22c1608c,002_3users,5,2,2,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,True,False,False
6111bfb55f65580a22c1608c,002_3users,6,2,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
6111bfb55f65580a22c1608c,002_3users,7,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
6111bfb55f65580a22c1608c,002_3users,8,2,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
6111bfb55f65580a22c1608c,002_3users,9,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
6557bcf605279f9c3e10c6cf,002_3users,0,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
6557bcf605279f9c3e10c6cf,002_3users,1,1,1,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,True,False,True,False,False
6557bcf605279f9c3e10c6cf,002_3users,2,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
6557bcf605279f9c3e10c6cf,002_3users,3,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
6557bcf605279f9c3e10c6cf,002_3users,4,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
6557bcf605279f9c3e10c6cf,002_3users,5,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
6557bcf605279f9c3e10c6cf,002_3users,6,0,0,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,False,True,False
6557bcf605279f9c3e10c6cf,002_3users,7,0,0,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,False,True,False
6557bcf605279f9c3e10c6cf,002_3users,8,0,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
6557bcf605279f9c3e10c6cf,002_3users,9,1,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,True,False,False,True,False
66d7fe7977b451b0107e054b,002_3users,0,1,1,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,True,False,False,True,False
66d7fe7977b451b0107e054b,002_3users,1,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66d7fe7977b451b0107e054b,002_3users,2,1,2,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,False,True,False,True,False
66d7fe7977b451b0107e054b,002_3users,3,2,2,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,True,False,False
66d7fe7977b451b0107e054b,002_3users,4,1,1,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,True,False,False,True,False
66d7fe7977b451b0107e054b,002_3users,5,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66d7fe7977b451b0107e054b,002_3users,6,1,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,True,False,False,True,False
66d7fe7977b451b0107e054b,002_3users,7,1,1,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,True,False,False,True,False
66d7fe7977b451b0107e054b,002_3users,8,2,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
66d7fe7977b451b0107e054b,002_3users,9,2,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
664821456b1a84d987baed00,003_3users,0,2,2,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,True,False,False
664821456b1a84d987baed00,003_3users,1,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
664821456b1a84d987baed00,003_3users,2,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
664821456b1a84d987baed00,003_3users,3,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
664821456b1a84d987baed00,003_3users,4,2,0,2,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,False,False,True
664821456b1a84d987baed00,003_3users,5,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
664821456b1a84d987baed00,003_3users,6,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
664821456b1a84d987baed00,003_3users,7,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
664821456b1a84d987baed00,003_3users,8,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
664821456b1a84d987baed00,003_3users,9,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
558980cdfdf99b7ae47f5a75,003_3users,0,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
558980cdfdf99b7ae47f5a75,003_3users,1,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
558980cdfdf99b7ae47f5a75,003_3users,2,2,2,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,True,False,False
558980cdfdf99b7ae47f5a75,003_3users,3,2,2,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,False,True,False
558980cdfdf99b7ae47f5a75,003_3users,4,0,0,2,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,False,False,True
558980cdfdf99b7ae47f5a75,003_3users,5,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
558980cdfdf99b7ae47f5a75,003_3users,6,0,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
558980cdfdf99b7ae47f5a75,003_3users,7,1,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,True,False,False,True,False
558980cdfdf99b7ae47f5a75,003_3users,8,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
558980cdfdf99b7ae47f5a75,003_3users,9,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66205dd1c80876a4b5f05567,003_3users,0,0,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
66205dd1c80876a4b5f05567,003_3users,1,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66205dd1c80876a4b5f05567,003_3users,2,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66205dd1c80876a4b5f05567,003_3users,3,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66205dd1c80876a4b5f05567,003_3users,4,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66205dd1c80876a4b5f05567,003_3users,5,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66205dd1c80876a4b5f05567,003_3users,6,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
66205dd1c80876a4b5f05567,003_3users,7,2,1,2,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,False,True
66205dd1c80876a4b5f05567,003_3users,8,2,2,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,True,False,False
66205dd1c80876a4b5f05567,003_3users,9,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
63d82b2de40f94ceb14816cc,004_3users,0,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
63d82b2de40f94ceb14816cc,004_3users,1,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
63d82b2de40f94ceb14816cc,004_3users,2,0,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
63d82b2de40f94ceb14816cc,004_3users,3,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
63d82b2de40f94ceb14816cc,004_3users,4,0,1,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,True,False,True,False,False
63d82b2de40f94ceb14816cc,004_3users,5,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
63d82b2de40f94ceb14816cc,004_3users,6,0,2,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,False,True,True,False,False
63d82b2de40f94ceb14816cc,004_3users,7,0,2,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,False,True,True,False,False
63d82b2de40f94ceb14816cc,004_3users,8,0,2,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,False,True,False,True,False
63d82b2de40f94ceb14816cc,004_3users,9,0,2,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,False,True,False,True,False
5dd3bfcd8b8df139ce007928,004_3users,0,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
5dd3bfcd8b8df139ce007928,004_3users,1,2,2,2,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,False,False,True
5dd3bfcd8b8df139ce007928,004_3users,2,0,2,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,False,True,True,False,False
5dd3bfcd8b8df139ce007928,004_3users,3,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
5dd3bfcd8b8df139ce007928,004_3users,4,2,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
5dd3bfcd8b8df139ce007928,004_3users,5,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
5dd3bfcd8b8df139ce007928,004_3users,6,2,2,2,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,False,False,True
5dd3bfcd8b8df139ce007928,004_3users,7,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
5dd3bfcd8b8df139ce007928,004_3users,8,2,2,2,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,False,False,True
5dd3bfcd8b8df139ce007928,004_3users,9,0,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,True,False,False,True,False
65c18c789a79785086046517,004_3users,0,2,0,2,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,False,False,True
65c18c789a79785086046517,004_3users,1,2,1,1,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
65c18c789a79785086046517,004_3users,2,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
65c18c789a79785086046517,004_3users,3,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
65c18c789a79785086046517,004_3users,4,1,2,2,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,False,True,False,False,True
65c18c789a79785086046517,004_3users,5,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
65c18c789a79785086046517,004_3users,6,1,2,2,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,False,False,True,False,False,True
65c18c789a79785086046517,004_3users,7,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
65c18c789a79785086046517,004_3users,8,2,2,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,False,True,False
65c18c789a79785086046517,004_3users,9,2,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
546e72bafdf99b2b8df98426,005_3users,0,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
546e72bafdf99b2b8df98426,005_3users,1,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
546e72bafdf99b2b8df98426,005_3users,2,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
546e72bafdf99b2b8df98426,005_3users,3,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
546e72bafdf99b2b8df98426,005_3users,4,2,1,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,True,False,False,True,False
546e72bafdf99b2b8df98426,005_3users,5,1,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,True,False,True,False,False,True,False,False
546e72bafdf99b2b8df98426,005_3users,6,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
546e72bafdf99b2b8df98426,005_3users,7,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
546e72bafdf99b2b8df98426,005_3users,8,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
546e72bafdf99b2b8df98426,005_3users,9,2,0,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,False,True,False
61692a71630be6d801e55db0,005_3users,0,0,2,2,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,False,False,True,False,False,True
61692a71630be6d801e55db0,005_3users,1,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
61692a71630be6d801e55db0,005_3users,2,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
61692a71630be6d801e55db0,005_3users,3,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
61692a71630be6d801e55db0,005_3users,4,2,2,2,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,False,False,True
61692a71630be6d801e55db0,005_3users,5,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
61692a71630be6d801e55db0,005_3users,6,2,2,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,True,False,False
61692a71630be6d801e55db0,005_3users,7,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
61692a71630be6d801e55db0,005_3users,8,0,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
61692a71630be6d801e55db0,005_3users,9,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
5ec00f62cf12be40ea6fe344,005_3users,0,2,0,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,False,True,False
5ec00f62cf12be40ea6fe344,005_3users,1,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
5ec00f62cf12be40ea6fe344,005_3users,2,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
5ec00f62cf12be40ea6fe344,005_3users,3,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
5ec00f62cf12be40ea6fe344,005_3users,4,2,0,1,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,False,True,False
5ec00f62cf12be40ea6fe344,005_3users,5,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
5ec00f62cf12be40ea6fe344,005_3users,6,2,2,2,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,False,False,True,False,False,True
5ec00f62cf12be40ea6fe344,005_3users,7,2,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
5ec00f62cf12be40ea6fe344,005_3users,8,2,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,False,False,True,True,False,False,True,False,False
5ec00f62cf12be40ea6fe344,005_3users,9,0,0,0,1,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
6666a4b9ead5e0c6e4fa05e5,006_3users,0,0,0,0,0,contr_descriptive_llava1.5_with_image_q20_i10_s0,df_map,with_image,v1,contr,descriptive,contr_desc,True,False,False,True,False,False,True,False,False
